Job Title,Job Location,Company,Estimate Base Salary,Low Estimate,High Estimate,Company Size,Company Type,Company Sector,Company Founded,Company Industry,Company Revenue,Company Rating,Company Friend Reccomendation,Company CEO Approval,Companny Number of Rater,Company Career Opportinities,Compensation and Benefits,Company Culture and Values,Company Senior Management,Company Work Life Balance,Country,State,python_yn,r_yn,sql_yn,java_yn,julia_yn,scala_yn,c_yn,c++_yn,javascript_yn,spark_yn,hadoop_yn,matlab_yn,sas_yn,git_yn,excel_yn,nosql_yn,aws_yn,mongodb_yn,cassandra_yn,hive_yn,bigml_yn,tableau_yn,powerbi_yn,nlp_yn,pytorch_yn,tensorflow_yn,mathematic_yn,statistic_yn
Technology Specialist,Brisbane,Deloitte,69345,64000,75000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Training Specialist,Brisbane,Accenture,113958,89000,146000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graduate Software Developer,Brisbane,Amazon Support Services PtyLtd,196115,188000,205000,1001 to 5000 Employees,Company - Public,Information Technology,1994.0,Internet & Web Services,$10+ billion (USD),3.8,74.0,74.0,19407.0,3.9,3.9,3.7,3.5,3.4,Australia,Queensland,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Brisbane,Wing,80932,66000,100000,51 to 200 Employees,Subsidiary or Business Segment,Media & Communication,1993.0,Advertising & Public Relations,$10 to $25 million (USD),2.1,17.0,31.0,3.0,1.8,2.7,2.0,1.7,2.2,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Specialist,Brisbane,Accenture,81948,69000,97000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.6,67.0,66.0,1279.0,4.0,3.4,3.8,3.4,3.2,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Graduate Consultant,Brisbane,Deloitte,81505,73000,91000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Compliance Auditor,Brisbane,Ramsay Health Care,105000,105000,105000,10000+ Employees,Company - Public,Healthcare,1964.0,Healthcare Services & Hospitals,$5 to $10 billion (USD),3.6,68.0,61.0,75.0,3.3,2.9,3.2,3.0,3.3,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Scientist,Brisbane,PepsiCo,131661,117000,149000,10000+ Employees,Company - Public,Manufacturing,1965.0,Food & Beverage Manufacturing,$10+ billion (USD),3.9,78.0,84.0,2586.0,3.8,3.9,3.8,3.5,3.4,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graduate Data Consultant,Brisbane,KJR,64807,50000,84000,51 to 200 Employees,Company - Private,Information Technology,1997.0,Information Technology Support Services,Unknown / Non-Applicable,4.7,62.0,100.0,2.0,5.0,5.0,5.0,5.0,5.0,Australia,Queensland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Risk Manager,Brisbane,Deloitte,103461,85000,127000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Specialist,Brisbane,Accenture,130976,115000,149000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,Queensland,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Associate Consultant,Brisbane,Capgemini Australia,66000,66000,66000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.1,87.0,72.0,16.0,4.0,3.4,4.2,3.8,4.1,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
